Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned
110,11,IL,15174946.05,3250365.19,9732355.27,164650,4149,FALSE
110,12,IL,15332912.27,4867232.81,9585320.92,164650,4149,FALSE
111,1,GA,15512308.64,4219674.48,8699436.45,86680,4300,FALSE
111,2,GA,13263898.28,4243516.42,7769534.45,86680,4300,FALSE
111,3,GA,15767511.94,5424442.12,9752159.06,86680,4300,FALSE
111,4,GA,15658165.21,4855066.29,9469757.39,86680,4300,FALSE
111,5,GA,14087237.89,3991412.9,7793205.48,86680,4300,FALSE
111,6,GA,10215195.6,5498775.61,6904761.79,86680,4300,FALSE
111,7,GA,12398032.62,3870604.77,7223325.19,86680,4300,FALSE
111,8,GA,17644397.05,3915186.23,11347937.13,86680,4300,FALSE
111,9,GA,14550345.71,3441327.56,8955715.47,86680,4300,FALSE
111,10,GA,13275322.82,3648886.61,8641362.04,86680,4300,FALSE
111,11,GA,14774080.33,5612055.26,8811484.64,86680,4300,FALSE
111,12,GA,23037270.72,5729902.34,13428331.66,86680,4300,FALSE
112,1,GA,11990859.86,3676500.8,6998363.7,82140,4327,FALSE
112,2,GA,13415603.08,4046679.08,8703211.22,82140,4327,FALSE
112,3,GA,18665045.16,4782933.16,11428897.49,82140,4327,FALSE
112,4,GA,11938949.63,3873807.42,6853228.76,82140,4327,FALSE
112,5,GA,11524589.45,3827209.14,6367637.37,82140,4327,FALSE
112,6,GA,14327079.41,5262616.46,7849363.36,82140,4327,FALSE
112,7,GA,15566564.07,4711647.62,8852461.44,82140,4327,FALSE
112,8,GA,13095290.85,4536896.91,7247641.45,82140,4327,FALSE
112,9,GA,14578127.69,4593388.5,8071128.66,82140,4327,FALSE
112,10,GA,12660077.2,4181467.96,7236897.08,82140,4327,FALSE
112,11,GA,15097274.2,4950958.46,9457329.91,82140,4327,FALSE
112,12,GA,17772520.23,3870263.33,10384154.38,82140,4327,FALSE
113,1,CA,38219272.47,7160859.03,21081250.77,292630,4526,FALSE
113,2,CA,38299978.19,7743792.03,19499815.06,292630,4526,FALSE
113,3,CA,53953656.71,9160014.82,28793215.88,292630,4526,FALSE
113,4,CA,39125781.86,7774036.16,20991353.1,292630,4526,FALSE
113,5,CA,46798366.46,7576731.65,24381002.78,292630,4526,FALSE
113,6,CA,51632842.2,10072093.71,26470896.28,292630,4526,FALSE
113,7,CA,43413921.72,7204085.59,22922129.91,292630,4526,FALSE
113,8,CA,41041330.59,7612363.35,21779644.81,292630,4526,FALSE
113,9,CA,53285147.04,9221830.57,27413681,292630,4526,FALSE
113,10,CA,44078105.71,8155614.12,23532233.03,292630,4526,FALSE
113,11,CA,34643312.36,6970202.88,20114334.98,292630,4526,FALSE
113,12,CA,47310427.84,8344417.14,26699000.88,292630,4526,FALSE
114,1,WA,27982724.73,5997657.92,14556124.66,73940,4643,FALSE
114,2,WA,25604239.94,5621027.03,14013119.27,73940,4643,FALSE
114,3,WA,24873952.44,5745894.19,12377127.69,73940,4643,FALSE
114,4,WA,21744074,5429283.24,9432703.36,73940,4643,FALSE
114,5,WA,36177096.95,5317242.9,14059652.49,73940,4643,FALSE
114,6,WA,31647336.01,7145471.76,12532177.52,73940,4643,FALSE
114,7,WA,23489133.15,5305505.68,9793199.01,73940,4643,FALSE
114,8,WA,26003554.42,5249030.95,11242227.38,73940,4643,FALSE
114,9,WA,27620873.64,5932893.16,13267605,73940,4643,FALSE
114,10,WA,20170587.08,5521963.79,10304528.85,73940,4643,FALSE
114,11,WA,27519716.02,5577887.3,12997577.84,73940,4643,FALSE
114,12,WA,26090207.3,6134430.96,12257874.15,73940,4643,FALSE
115,1,TX,35920888.61,10435105.71,18841097.71,582250,4242,FALSE
115,2,TX,30150362.19,6234112.63,15827708.37,582250,4242,FALSE
115,3,TX,34051893.49,8483965.16,17725422.01,582250,4242,FALSE
115,4,TX,19532981.56,7981974.46,10116042.39,582250,4242,FALSE
115,5,TX,32712941.48,8342687.13,16629148.41,582250,4242,FALSE
115,6,TX,50174720.54,10035154.79,25600824.44,582250,4242,FALSE
115,7,TX,37546002.93,10372347.01,18580891.17,582250,4242,FALSE
115,8,TX,42306899.83,9235746.92,20188914.84,582250,4242,FALSE
115,9,TX,53132114.72,11060233.95,26792355.26,582250,4242,FALSE
115,10,TX,38098591.89,10552641.34,18464062.83,582250,4242,FALSE
115,11,TX,39471002.23,12270375.65,19953018.41,582250,4242,FALSE
115,12,TX,49583430.41,9930143.42,24151643.48,582250,4242,FALSE
116,1,CA,33693258.43,6496584.32,17330936.37,222960,4554,FALSE
116,2,CA,31946615.89,5519297.69,16418204.17,222960,4554,FALSE
116,3,CA,42765050.05,7506964.37,23133992.43,222960,4554,FALSE
116,4,CA,34448951.22,5746083.47,16226562.5,222960,4554,FALSE
116,5,CA,40559243.62,6290126.32,20479595.97,222960,4554,FALSE
116,6,CA,42121637.5,7747590.2,22146776.36,222960,4554,FALSE
116,7,CA,35614958.37,7106980.61,18409300.95,222960,4554,FALSE
116,8,CA,36161232.09,5985612.73,18936508.05,222960,4554,FALSE
116,9,CA,40381415.16,7759642.6,19918321.35,222960,4554,FALSE
116,10,CA,32084722.06,6697974.05,17900379.03,222960,4554,FALSE
116,11,CA,25576290.23,5721069.5,13423698.82,222960,4554,FALSE
116,12,CA,37410938.76,6993029.75,19073579.59,222960,4554,FALSE
117,1,CA,50576257.26,9674175.81,23595267.13,185460,4689,FALSE
117,2,CA,54261640.16,10394454.34,27560198.21,185460,4689,FALSE
117,3,CA,68918725.36,10995486.44,34738254.48,185460,4689,FALSE
117,4,CA,55118003.32,9648926.52,24945222.1,185460,4689,FALSE
117,5,CA,49921714.67,7786485.88,21482293.2,185460,4689,FALSE
117,6,CA,63939666.04,12009972.79,29181309.91,185460,4689,FALSE
117,7,CA,47852533.92,8352326.22,21384194.11,185460,4689,FALSE
117,8,CA,45524628.83,9457787.63,22588698.41,185460,4689,FALSE
117,9,CA,48902282.03,10305094.63,23215453.66,185460,4689,FALSE
117,10,CA,66011664.49,9098408.55,33891846.83,185460,4689,FALSE
117,11,CA,37123455.56,9793148.31,18745762.01,185460,4689,FALSE
117,12,CA,52265701.05,9502850.67,27188922.68,185460,4689,FALSE
118,1,TX,65387618.8,12910828.3,31858538.22,309640,4726,FALSE
118,2,TX,78519856.34,11617454.07,37808932.98,309640,4726,FALSE
118,3,TX,88619183.75,13335458.05,44883223.09,309640,4726,FALSE
118,4,TX,74465441.76,10752020.58,34889216.91,309640,4726,FALSE
118,5,TX,81899861.45,11926328.88,39361925.76,309640,4726,FALSE
118,6,TX,99776336.45,13955146.06,46850333.43,309640,4726,FALSE
118,7,TX,86205350.24,11761135.25,38575037.34,309640,4726,FALSE
118,8,TX,81067688.77,12124731.41,37955513.32,309640,4726,FALSE
118,9,TX,89903065.22,13791881.78,43510467.7,309640,4726,FALSE
118,10,TX,64922845.16,12141029.98,31836854.12,309640,4726,FALSE
118,11,TX,70328373.34,11970220.29,33233178.07,309640,4726,FALSE
118,12,TX,84908274.73,13621217.22,42314064.33,309640,4726,FALSE
119,1,TX,41955486.57,9739193.22,22544797.34,0,4711,TRUE
119,2,TX,57131749.21,9492684,29016400.71,0,4711,TRUE
119,3,TX,60773683.09,10603844.83,31136372.19,0,4711,TRUE
119,4,TX,49033435.64,7918186.71,25242692.51,0,4711,TRUE
119,5,TX,60868638.69,8751929.37,32788144.24,0,4711,TRUE
119,6,TX,70287266.23,10832097.59,35779680.49,0,4711,TRUE
119,7,TX,55563867.44,9472309.08,27519010.19,0,4711,TRUE
119,8,TX,55187109.14,8926428.57,27292922.61,0,4711,TRUE
119,9,TX,64567196.04,11351972.85,33888968.83,0,4711,TRUE
119,10,TX,48784737.28,8817191.2,24193456.5,0,4711,TRUE
119,11,TX,48983684.13,9366480.12,24076724,0,4711,TRUE
119,12,TX,65403711.64,10432064.28,32385680.94,0,4711,TRUE
120,1,TX,23230189.22,5063231.54,12628994.73,218700,4361,FALSE
120,2,TX,22839614.06,4728491.71,11373208.61,218700,4361,FALSE
120,3,TX,24864380.66,5636428.16,14325715.23,218700,4361,FALSE
120,4,TX,23225670.07,4422494.34,10797770.27,218700,4361,FALSE
120,5,TX,20783838.09,4161088.26,11485811.76,218700,4361,FALSE
120,6,TX,26615505.93,5522155.65,13941593.18,218700,4361,FALSE
120,7,TX,16922172.32,4527119.91,8440431.82,218700,4361,FALSE
120,8,TX,17072716.81,4138919.9,10182485.85,218700,4361,FALSE
120,9,TX,22232508.51,5070434.34,11974666.57,218700,4361,FALSE
120,10,TX,21244126.68,4475073.3,11183238.45,218700,4361,FALSE
120,11,TX,20970951.34,4547949.13,11468138.19,218700,4361,FALSE
120,12,TX,28550551.15,5614288.68,15150937.06,218700,4361,FALSE
121,1,GA,19835139.1,4416483.06,11070823.5,44550,4655,FALSE
121,2,GA,21251283.78,4184487.06,11058909.52,44550,4655,FALSE
121,3,GA,26108340.99,4913931.12,13818777.63,44550,4655,FALSE
121,4,GA,21063824.73,4427941.46,10342307.57,44550,4655,FALSE
121,5,GA,19047473.6,4157337.15,9661992.17,44550,4655,FALSE
121,6,GA,19794225.63,4736962.01,8888876.22,44550,4655,FALSE
121,7,GA,19397418.37,4361051.06,10926232.05,44550,4655,FALSE
121,8,GA,17203767.77,4701170,8895028.74,44550,4655,FALSE
121,9,GA,24646521.58,5183232.1,13274253.23,44550,4655,FALSE
121,10,GA,20387637.14,4800863.66,10923810.91,44550,4655,FALSE
121,11,GA,15151469.43,3955050.96,8003096.15,44550,4655,FALSE
121,12,GA,22563527.62,4899933.75,11147879.95,44550,4655,FALSE
122,1,IL,29934258.8,5675150.26,15231754.68,226100,4560,FALSE
122,2,IL,34760340.32,5184444.84,18051728.94,226100,4560,FALSE
122,3,IL,28178859.28,6524273.67,13718210.95,226100,4560,FALSE
122,4,IL,28015485.11,4831946.23,13814436.53,226100,4560,FALSE
122,5,IL,25723131.66,5287883.54,12244408.36,226100,4560,FALSE
122,6,IL,32371100.39,6940485.9,15950218.99,226100,4560,FALSE
122,7,IL,25729766.87,5063427.23,13260796.93,226100,4560,FALSE
122,8,IL,35652386.54,5243022.47,18846606.7,226100,4560,FALSE
122,9,IL,38091365.44,7148007.14,19963854.11,226100,4560,FALSE
122,10,IL,27086404.78,6109483.54,14955488.1,226100,4560,FALSE
122,11,IL,35262770.28,6080098.01,18444011.97,226100,4560,FALSE
122,12,IL,37240628.44,6240325.74,20116036.33,226100,4560,FALSE
123,1,TX,37446579.86,9459975.32,21155222.86,437950,4423,FALSE
123,2,TX,49375309.42,9672744.55,25547805.43,437950,4423,FALSE
123,3,TX,54470440.31,10603899.42,28042371.15,437950,4423,FALSE
123,4,TX,51844049.12,8775774.92,27162392.27,437950,4423,FALSE
123,5,TX,52571119.95,10454309.22,26532916.02,437950,4423,FALSE
123,6,TX,65249233.91,13632890.76,33338129.36,437950,4423,FALSE
123,7,TX,40975056.26,10359946.5,20554109.62,437950,4423,FALSE
123,8,TX,62873983.34,10504271.63,32073157.82,437950,4423,FALSE
123,9,TX,56550649.68,11398990.51,32163237.78,437950,4423,FALSE
123,10,TX,51069766.48,10696245.62,26625845.73,437950,4423,FALSE
123,11,TX,50563693.94,10572034.15,27097827.15,437950,4423,FALSE
123,12,TX,67345800.59,11320361.03,35991846.73,437950,4423,FALSE
124,1,NJ,45504526.44,9316216.96,27372236.04,320770,4431,FALSE
124,2,NJ,47246858.35,9702588.75,26987129.87,320770,4431,FALSE
124,3,NJ,59104152.75,12204266.55,37332782.98,320770,4431,FALSE
124,4,NJ,45295091.7,9599936.37,27497082.86,320770,4431,FALSE
124,5,NJ,41539657.31,9792430.38,23417041.81,320770,4431,FALSE
124,6,NJ,48061758.14,12502974.64,27857003.3,320770,4431,FALSE
124,7,NJ,42625783.29,11314160.69,23110214.43,320770,4431,FALSE
124,8,NJ,42097472.54,12102482.93,23341010.44,320770,4431,FALSE
124,9,NJ,63938542.92,17169445.06,36285226.88,320770,4431,FALSE
124,10,NJ,46074793.7,11029252.75,26892116.64,320770,4431,FALSE
124,11,NJ,38583725.97,10056208.52,22194343.88,320770,4431,FALSE
124,12,NJ,50969003.6,13415695.41,28874553.43,320770,4431,FALSE
125,1,CA,10371011.53,1635675.95,5637551.17,89150,4422,FALSE
125,2,CA,12257494.71,2040615.87,6283996.86,89150,4422,FALSE
125,3,CA,15466922.55,3100542.79,8246785.99,89150,4422,FALSE
125,4,CA,9515291.524,2724639.89,5286554.99,89150,4422,FALSE
125,5,CA,10894551.43,2333246.97,5803850.73,89150,4422,FALSE
125,6,CA,12822048.84,2664846.46,6991977.26,89150,4422,FALSE
125,7,CA,12211751.27,2583467.87,6566236.15,89150,4422,FALSE
125,8,CA,11672362.55,2528339.7,6073691.45,89150,4422,FALSE
125,9,CA,8752369.172,2888294.8,4967119.41,89150,4422,FALSE
125,10,CA,9957074.072,2148795.32,5348033.19,89150,4422,FALSE
125,11,CA,6385204.851,2204148.35,3183530.99,89150,4422,FALSE
125,12,CA,16914842.81,2612316.22,8874721.09,89150,4422,FALSE
126,1,NJ,12710006.97,4252918.53,7869091.12,116150,4218,FALSE
126,2,NJ,17579642.65,4061780.38,10079922.89,116150,4218,FALSE
126,3,NJ,11002054.84,4333086.82,6535681.31,116150,4218,FALSE
126,4,NJ,12244239.94,4070250.72,6950127.67,116150,4218,FALSE
126,5,NJ,8147308.214,3699816.59,4548601.53,116150,4218,FALSE
126,6,NJ,13120822.82,3912903.89,7394414.48,116150,4218,FALSE
126,7,NJ,9904414.355,3259059.71,6372266.71,116150,4218,FALSE
126,8,NJ,10381377.07,3423698.31,6272242.88,116150,4218,FALSE
126,9,NJ,10696907.98,4458200.53,6436751.24,116150,4218,FALSE
126,10,NJ,10011001.32,3773869.94,6027297.09,116150,4218,FALSE
126,11,NJ,12687292.6,3473206.3,7236566.95,116150,4218,FALSE
126,12,NJ,16286150.67,5483200.22,9531848.5,116150,4218,FALSE
127,1,NJ,27757692.12,8274490.73,13320385.43,300150,4566,FALSE
127,2,NJ,35210103.82,7062740.33,17850203.1,300150,4566,FALSE
127,3,NJ,44015549.03,8851817.36,23168502.54,300150,4566,FALSE
127,4,NJ,27818749.75,7204167.89,14407398.34,300150,4566,FALSE
127,5,NJ,34354814.54,6685027.69,17738726.96,300150,4566,FALSE
127,6,NJ,38053377.7,9233833.38,20070714.58,300150,4566,FALSE
127,7,NJ,29732609.76,7349663.48,14984911.87,300150,4566,FALSE
127,8,NJ,33784081.49,6964480.66,17483958.66,300150,4566,FALSE
127,9,NJ,35352414.73,8385955.83,18566743.35,300150,4566,FALSE
127,10,NJ,31488100.21,6618481.02,17621187.9,300150,4566,FALSE
127,11,NJ,30568897.76,7116081.87,16156474.85,300150,4566,FALSE
127,12,NJ,38496131.44,8792139.89,19074924.45,300150,4566,FALSE
128,1,CA,26758052.59,5787331.03,13749520.89,225740,4514,FALSE
128,2,CA,30457989.51,4374270.49,15550224.09,225740,4514,FALSE
128,3,CA,29972377.49,5253324.27,14410073.5,225740,4514,FALSE
128,4,CA,23609748.65,4595290.49,12183297.24,225740,4514,FALSE
128,5,CA,20092383.39,4550493.74,10164226.1,225740,4514,FALSE
128,6,CA,30142481.56,7649567.53,14785500.01,225740,4514,FALSE
128,7,CA,20408752.25,4242691.16,9522487.87,225740,4514,FALSE
128,8,CA,26228516.06,4920863.54,14388262.63,225740,4514,FALSE
128,9,CA,31920587.16,5635659.55,16773963,225740,4514,FALSE
128,10,CA,26485699.92,5501128.51,14055678.32,225740,4514,FALSE
128,11,CA,25368338.74,5092900.33,13351778.63,225740,4514,FALSE
128,12,CA,33430277.29,6175615.46,18124768.28,225740,4514,FALSE
129,1,NJ,31577933.75,6978636,16695742.61,63870,4667,FALSE
129,2,NJ,29181001.97,6035920.84,15388599.75,63870,4667,FALSE
129,3,NJ,35338286.09,7467406.9,18729775.06,63870,4667,FALSE
129,4,NJ,30112916.2,5863889.61,15389609.13,63870,4667,FALSE
129,5,NJ,24933319.56,5798044.22,12219494.75,63870,4667,FALSE
129,6,NJ,37311694.44,7201958.06,19089088.26,63870,4667,FALSE
129,7,NJ,24521253,6121660.79,13366471.56,63870,4667,FALSE
129,8,NJ,28935449.06,5775093.8,15415021.54,63870,4667,FALSE
129,9,NJ,29449632.51,5932734.84,15938187.3,63870,4667,FALSE
129,10,NJ,25206936.01,5563521.28,13274782.43,63870,4667,FALSE
129,11,NJ,25478398.15,5727694.52,12974275.85,63870,4667,FALSE
129,12,NJ,29589619.02,7048683.08,15399679.66,63870,4667,FALSE
130,1,TX,22390125.02,3531285.48,11907192.29,0,4564,TRUE
130,2,TX,20981486.66,4657932.55,10511455.95,0,4564,TRUE
130,3,TX,27442234.76,5159928.29,13919136.86,0,4564,TRUE
130,4,TX,13506038.8,5136582.23,6748857.39,0,4564,TRUE
130,5,TX,16327965.17,4379439.58,8176956.62,0,4564,TRUE
130,6,TX,20442269.74,5019063.01,9987972.39,0,4564,TRUE
130,7,TX,14290925.32,4049297.77,6369262.34,0,4564,TRUE
130,8,TX,17113308.38,4706389.85,8114988.2,0,4564,TRUE
130,9,TX,14435450.97,5191512.5,6307027.43,0,4564,TRUE
130,10,TX,17573336.31,3924250,8908319.35,0,4564,TRUE
130,11,TX,15787521.96,3740060.41,7259472.73,0,4564,TRUE
130,12,TX,22174151.07,4581867.56,10743461.99,0,4564,TRUE
131,1,NJ,33824905.47,7739503.83,19238183.91,229390,4555,FALSE
131,2,NJ,36951435.28,7440543.09,21704461.23,229390,4555,FALSE
131,3,NJ,50723217.22,9998836.74,29925550.89,229390,4555,FALSE
131,4,NJ,37737033.48,7517310.19,21666534.62,229390,4555,FALSE
131,5,NJ,39049197.08,6542069.89,22507183.5,229390,4555,FALSE
131,6,NJ,54802667.53,9244725.15,31099643.85,229390,4555,FALSE
131,7,NJ,41811054.61,8477665.88,24693847.65,229390,4555,FALSE
131,8,NJ,39894521.37,8215948.59,22011780.8,229390,4555,FALSE
131,9,NJ,45392868.3,10066951.19,26123942.08,229390,4555,FALSE
131,10,NJ,39742479.39,7688399.67,22619162.55,229390,4555,FALSE
131,11,NJ,36519645.58,7190317.66,20659476.05,229390,4555,FALSE
131,12,NJ,52289952.93,10339884.9,30843314.33,229390,4555,FALSE
132,1,CA,11030494.67,4452778.38,5792304.55,104870,4379,FALSE
132,2,CA,15087656.55,4273221.13,7910288.42,104870,4379,FALSE
132,3,CA,18303172.49,4856098.77,9009308.94,104870,4379,FALSE
132,4,CA,10592592.65,3883398.94,5701003.9,104870,4379,FALSE
132,5,CA,17761877.78,3783344.28,9088612.17,104870,4379,FALSE
132,6,CA,18541896.37,4778242.95,9211904.34,104870,4379,FALSE
132,7,CA,13801868.1,4203274.54,7093132.44,104870,4379,FALSE
132,8,CA,12203233.91,3705053.94,6074839.42,104870,4379,FALSE
132,9,CA,17447133.21,4336264.71,8840994.26,104870,4379,FALSE
132,10,CA,14494080.57,4352944.05,7031764.98,104870,4379,FALSE
132,11,CA,17457446.76,4050826.79,8446192.41,104870,4379,FALSE
132,12,CA,19928541.56,5055155.36,9651989.45,104870,4379,FALSE
133,1,GA,38769317.21,7729283.39,21363031.4,114050,4726,FALSE
133,2,GA,38630186.13,8125274.59,20050107.47,114050,4726,FALSE
133,3,GA,41639741.45,8868123.81,22808029.59,114050,4726,FALSE
133,4,GA,41874765.25,7503363.23,21451821.52,114050,4726,FALSE
133,5,GA,37552231.38,7077202.1,19062993.22,114050,4726,FALSE
133,6,GA,57821616.08,9304498.14,27666503.44,114050,4726,FALSE
133,7,GA,56049303.3,8358267.35,22939689.07,114050,4726,FALSE
133,8,GA,48267962.61,8430452.58,22536844.46,114050,4726,FALSE
133,9,GA,47444145.92,8087349.4,23208330.79,114050,4726,FALSE
133,10,GA,37528638.44,7574756.04,20387603.68,114050,4726,FALSE
133,11,GA,32596033.56,7086473.84,18360885.97,114050,4726,FALSE
133,12,GA,40924411.39,8813136.78,22135500.19,114050,4726,FALSE
134,1,TX,15851012.79,3765721.95,8506000.01,52710,4509,FALSE
134,2,TX,15637014.88,3479732.09,8441311.61,52710,4509,FALSE
134,3,TX,16473870.81,3308093.12,8714410.52,52710,4509,FALSE
134,4,TX,14552096.77,3521083.16,7596780.14,52710,4509,FALSE
134,5,TX,15363504.88,3073389.18,8062576.25,52710,4509,FALSE
134,6,TX,19743179.14,2903102.72,10323149.46,52710,4509,FALSE
134,7,TX,12928488.37,2309088.5,6533983.29,52710,4509,FALSE
134,8,TX,12729887.68,2329687.5,6490061.18,52710,4509,FALSE
134,9,TX,17907613.25,2470016.59,9243990.55,52710,4509,FALSE
134,10,TX,12519952.37,2929456.95,6870713.28,52710,4509,FALSE
134,11,TX,15708055.12,2525198.6,8110034.13,52710,4509,FALSE
134,12,TX,16269279.44,4171308.92,8946396.84,52710,4509,FALSE
135,1,IL,27041009.58,5364011.59,13116059.13,130300,4557,FALSE
135,2,IL,22647012.42,5366501.11,11423222.93,130300,4557,FALSE
135,3,IL,23842620.05,5747833.26,12198601.68,130300,4557,FALSE
135,4,IL,16901998.98,4907264.51,8398822.13,130300,4557,FALSE
135,5,IL,22730433.25,3490003.21,10958834.16,130300,4557,FALSE
135,6,IL,27390451.71,5629867.49,14297986.34,130300,4557,FALSE
135,7,IL,17118005.56,4823289.39,8694710.13,130300,4557,FALSE
135,8,IL,21640061.2,4540324.56,10981691.99,130300,4557,FALSE
135,9,IL,24782967.42,5614745.47,12519828.84,130300,4557,FALSE
135,10,IL,18955499.26,4122259.35,9542109.03,130300,4557,FALSE
135,11,IL,19764020.12,4117199.97,10138060,130300,4557,FALSE
135,12,IL,26179846.6,5854243.56,13632448.74,130300,4557,FALSE
136,1,IL,14756923.57,3469155.76,8423307.44,112730,4427,FALSE
136,2,IL,18679012.71,3281430.81,10405770.21,112730,4427,FALSE
136,3,IL,17760293.51,3384558.11,10067495.16,112730,4427,FALSE
136,4,IL,12203409.78,3474575.92,7126216.51,112730,4427,FALSE
136,5,IL,15455340.79,2742554.97,8874524.31,112730,4427,FALSE
136,6,IL,13384214.18,4451201.91,6977726.53,112730,4427,FALSE
136,7,IL,15058196.62,3287030.99,7908651.2,112730,4427,FALSE
136,8,IL,17753064.61,3395148.64,8997579.63,112730,4427,FALSE
136,9,IL,17191297.42,3649843.05,8968498.14,112730,4427,FALSE
136,10,IL,13603297.3,2851671.37,8647863.83,112730,4427,FALSE
136,11,IL,17731407.32,3220053.07,10234650.16,112730,4427,FALSE
136,12,IL,20418360.14,3931110.34,12367281.91,112730,4427,FALSE
137,1,GA,13880886.73,3536819.36,7245280.65,18290,4689,FALSE
137,2,GA,13919551.77,4312585.41,7632285.25,18290,4689,FALSE
137,3,GA,15304795.21,4362679.69,8311354.21,18290,4689,FALSE
137,4,GA,21642791.45,4475993.12,8591207.17,18290,4689,FALSE
137,5,GA,30755979.79,5334127.41,12072049.81,18290,4689,FALSE
137,6,GA,34164454.45,6488653.07,15315023.76,18290,4689,FALSE
137,7,GA,20091631.1,4967924.07,9837592.83,18290,4689,FALSE
137,8,GA,24143093.26,5255589.75,11874762.03,18290,4689,FALSE
137,9,GA,16651566.95,5537887.75,8950718.1,18290,4689,FALSE
137,10,GA,21480116.7,4552228.09,11268146.16,18290,4689,FALSE
137,11,GA,21789510.61,6194552.47,11247876.33,18290,4689,FALSE
137,12,GA,23913406.15,6584777.21,12047140.88,18290,4689,FALSE
138,1,TX,22813072.62,5040411.37,11159939.35,110770,4523,FALSE
138,2,TX,20804797.97,4396111.3,10309364.21,110770,4523,FALSE
138,3,TX,28851320.23,5772533.75,14317954.84,110770,4523,FALSE
138,4,TX,22822091.21,5087847.1,11854765.9,110770,4523,FALSE
138,5,TX,22400864.22,4545150.64,10719655.15,110770,4523,FALSE
138,6,TX,23792644.06,5691296.18,10972692.72,110770,4523,FALSE
138,7,TX,17963686.62,4745449.63,9037577.77,110770,4523,FALSE
138,8,TX,16503562.31,4486584.01,7682530.66,110770,4523,FALSE
138,9,TX,25640608.93,5525107.92,12994597.19,110770,4523,FALSE
138,10,TX,22021899.73,4397757.79,10686331.39,110770,4523,FALSE
138,11,TX,22779230.44,4514321.95,10799009.69,110770,4523,FALSE
138,12,TX,26155868.46,6270992.93,12215503.69,110770,4523,FALSE
139,1,GA,12332816.77,3779207.37,7030804.61,156630,4343,FALSE
139,2,GA,17555228.23,3722681.35,9209214.86,156630,4343,FALSE
139,3,GA,11732203.68,4301950.58,6857102.32,156630,4343,FALSE
139,4,GA,19160211.05,3605133.13,9786408.89,156630,4343,FALSE
139,5,GA,14886570.06,4429954.02,9666399.24,156630,4343,FALSE
139,6,GA,20500837.53,5393425.78,11407069.6,156630,4343,FALSE
139,7,GA,14611063.98,5061967.96,8636886.88,156630,4343,FALSE
139,8,GA,17470667.43,4813872.07,9536005.74,156630,4343,FALSE
